,code,i94port_raw,i94port_state,i94port_bps,i94port_city,place,city,city_ascii,state_id,state_name,county_fips,county_name,latitude,longitude,population,population_proper,density,source,incorporated,timezone,zips,id,city_ascii_upper,country,country_code,,,
503,TAC,"TACOMA, WA",WA,unknown,TACOMA,unknown,Tacoma,Tacoma,WA,Washington,53053,Pierce,47.2431,-122.4531,213418,213418,1657.0,polygon,TRUE,America/Los_Angeles,98422 98403 98404 98405 98408 98409 98402 98406 98407 98465 98416 98418 98444 98421 98401 98411 98412 98413 98415 98417 98419 98471 98481 98490,1840021129,TACOMA,United States,US,,,
27,LUK,"LUKEVILLE, AZ",AZ,unknown,LUKEVILLE,unknown,Lukeville,Lukeville,AZ,Arizona,4019,Pima,31.8826,-112.8157,,,99.0,point,FALSE,America/Phoenix,85321,1840027863,LUKEVILLE,United States,US,,,
34,SAS,"SASABE, AZ",AZ,unknown,SASABE,unknown,Sasabe,Sasabe,AZ,Arizona,4019,Pima,31.4887,-111.5421,,,6.4,point,FALSE,America/Phoenix,85633,1840027875,SASABE,United States,US,,,
35,TUC,"TUCSON, AZ",AZ,unknown,TUCSON,unknown,Tucson,Tucson,AZ,Arizona,4019,Pima,32.1546,-110.8782,868391,535677,872.0,polygon,TRUE,America/Phoenix,85705 85707 85706 85710 85756 85723 85726 85724 85701 85708 85748 85745 85747 85716 85714 85715 85712 85713 85711 85719 85730 85702 85703 85709 85717 85720 85721 85722 85725 85731 85732 85738 85751 85754 85775,1840022101,TUCSON,United States,US,,,
107,SPE,"ST PETERSBURG, FL",FL,unknown,ST PETERSBURG,unknown,Saint Petersburg,Saint Petersburg,FL,Florida,12103,Pinellas,27.7930,-82.6652,263255,263255,1645,polygon,TRUE,America/New_York,33707 33702 33703 33762 33713 33712 33711 33710 33716 33715 33714 33705 33701 33704 33729 33731 33732 33733 33734 33742 33743 33747,1840015977,,United States,US,,,
65,ASE,"ASPEN, CO #ARPT",unknown,unknown,"ASPEN, CO #ARPT",unknown,Aspen,Aspen,CO,Colorado,8097,Pitkin,39.1948,-106.8370,8521,7359,732,polygon,TRUE,America/Denver,81611,1840018813,ASPEN,United States,US,,,
120,DSM,"DES MOINES, IA",IA,unknown,DES MOINES,unknown,Des Moines,Des Moines,IA,Iowa,19153,Polk,41.5725,-93.6104,481222,217521,949.0,polygon,TRUE,America/Chicago,50309 50314 50316 50317 50310 50311 50313 50319 50321 50320 50315 50312 50301 50302 50303 50304 50305 50306 50307 50308 50318 50328 50329 50330 50331 50332 50335 50340 50380 50381 50391 50392 50393 50394 50395 50396 50936 50940 50947 50950 50980 50981 50982 50983,1840007069,DES MOINES,United States,US,,,
373,PON,"PONCE, PR",PR,unknown,PONCE,unknown,Ponce,Ponce,PR,Puerto Rico,72113,Ponce,18.012,-66.6198,,,2257.5,polygon,FALSE,America/Puerto_Rico,00728 00717 00716 00730 00732 00733 00734 09717,1630023669,PONCE,United States,US,,,
368,ENS,"ENSENADA, PR",PR,unknown,ENSENADA,Ensenada,Ponce Zona Urbana,Ponce Zona Urbana,PR,Puerto Rico,72113,Ponce,18.0120,-66.6198,,,218.6,polygon,FALSE,America/Puerto_Rico,00728 00717 00716 00730 00732 00733 00734 09717,1630035553,,United States,US,,,
374,PSE,"PONCE-MERCEDITA, PR",PR,unknown,PONCE-MERCEDITA,unknown,Ponce Zona Urbana,Ponce Zona Urbana,PR,Puerto Rico,72113,Ponce,18.0120,-66.6198,,,218.6,polygon,FALSE,America/Puerto_Rico,00728 00717 00716 00730 00732 00733 00734 09717,1630035553,,United States,US,,,
425,MRS,"MARFA, TX (BPS)",TX,(BPS),MARFA,unknown,Marfa,Marfa,TX,Texas,48377,Presidio,30.3107,-104.0255,1772,1772,419.0,polygon,TRUE,America/Chicago,79843,1840020882,MARFA,United States,US,,,
585,MAR,"MARFA, TX",TX,unknown,MARFA,unknown,Marfa,Marfa,TX,Texas,48377,Presidio,30.3107,-104.0255,1772,1772,419.0,polygon,TRUE,America/Chicago,79843,1840020882,MARFA,United States,US,,,
434,PRE,"PRESIDIO, TX",TX,unknown,PRESIDIO,unknown,Presidio,Presidio,TX,Texas,48377,Presidio,29.5603,-104.3653,4310,4099,614.0,polygon,TRUE,America/Ojinaga,79845,1840020883,PRESIDIO,United States,US,,,
149,ADW,"ANDREWS AFB, MD",MD,unknown,ANDREWS AFB,unknown,Camp Springs,Camp Springs,MD,Maryland,24033,Prince George's,38.8052,-76.9198,,,354.0,polygon,FALSE,America/New_York,20748 20744 20746,1840005947,,United States,US,,,
9,HYD,"HYDER, AK",AK,unknown,HYDER,unknown,Hyder,Hyder,AK,Alaska,2198,Prince of Wales-Hyder,55.9812,-130.0382,,,0.2,polygon,FALSE,America/Sitka,99923,1840023524,HYDER,United States,US,,,
2,BAR,"BAKER AAF - BAKER ISLAND, AK",AK,unknown,BAKER AAF - BAKER ISLAND,unknown,Point Baker,Point Baker,AK,Alaska,2198,Prince of Wales-Hyder,56.3482,-133.6167,,,5.0,polygon,FALSE,America/Sitka,99927,1840023518,,United States,US,,,
20,TKI,"TOKEEN, AK",AK,unknown,TOKEEN,unknown,Tokeen,Tokeen,AK,Alaska,2198,Prince of Wales-Hyder,55.9944,-133.4639,,,0.2,point,FALSE,America/Sitka,99921,1840011354,TOKEEN,United States,US,,,
377,PRO,"PROVIDENCE, RI",RI,unknown,PROVIDENCE,unknown,Providence,Providence,RI,Rhode Island,44007,Providence,41.8229,-71.4186,1206642,180393,3785.0,polygon,TRUE,America/New_York,02903 02906 02907 02908 02909 02904 02905 02912 02901 02902 02918 02940,1840003289,PROVIDENCE,United States,US,,,
378,PVD,"THEODORE FRANCIS - WARWICK, RI",RI,unknown,THEODORE FRANCIS - WARWICK,unknown,Providence,Providence,RI,Rhode Island,44007,Providence,41.8229,-71.4186,1206642.0,180393,3785,polygon,TRUE,America/New_York,02903 02906 02907 02908 02909 02904 02905 02912 02901 02902 02918 02940,1840003289,,United States,US,,,
24,LIA,"LITTLE ROCK, AR (BPS)",AR,(BPS),LITTLE ROCK,unknown,Little Rock,Little Rock,AR,Arkansas,5119,Pulaski,34.7255,-92.3581,442699,198606,645.0,polygon,TRUE,America/Chicago,72211 72210 72212 72209 72202 72201 72206 72207 72204 72205 72103 72223 72227 72215 72217 72219 72222 72225 72231 72255 72260 72295,1840015509,LITTLE ROCK,United States,US,,,
216,SPM,"ST PAUL, MN",MN,unknown,ST PAUL,unknown,Saint Paul,Saint Paul,MN,Minnesota,27123,Ramsey,44.9477,-93.1040,306621,306621,2277,polygon,TRUE,America/Chicago,55114 55117 55116 55119 55130 55101 55155 55102 55103 55106 55107 55104 55105 55108 55131 55133 55144 55145 55146 55164 55165 55170 55175,1840008940,,United States,US,,,
277,SHR,"SHERWOOD, ND",ND,unknown,SHERWOOD,unknown,Sherwood,Sherwood,ND,North Dakota,38075,Renville,48.9619,-101.6328,243,243,297.0,polygon,TRUE,America/Chicago,58782,1840001864,SHERWOOD,United States,US,,,
380,CAE,"COLUMBIA, SC #ARPT",unknown,unknown,"COLUMBIA, SC #ARPT",unknown,Columbia,Columbia,SC,South Carolina,45079,Richland,34.0370,-80.9042,566166.0,133114,380,polygon,TRUE,America/New_York,29201 29202 29203 29207 29205 29208 29209 29212 29225 29210 29229 29147 29206 29204 29214 29215 29216 29217 29218 29220 29224 29226 29240 29250,1840014730,,United States,US,,,
112,AGS,"BUSH FIELD - AUGUSTA, GA",GA,unknown,BUSH FIELD - AUGUSTA,unknown,Augusta,Augusta,GA,Georgia,13245,Richmond,33.3645,-82.0708,389383,197166,251,polygon,TRUE,America/New_York,30912 30815 30812 30907 30906 30904 30901 30909 30905 30805 30914 30916 30917 30919 30999,1840029462,,United States,US,,,
455,RCM,"RICHMOND, VA",VA,unknown,RICHMOND,unknown,Richmond,Richmond,VA,Virginia,51760,Richmond (city),37.5295,-77.4756,1059907,227032,1463.0,polygon,TRUE,America/New_York,23234 23222 23223 23220 23221 23226 23227 23224 23225 23230 23235 23219 23173 23218 23232 23249 23260 23261 23269 23274 23276 23278 23282 23284 23285 23286 23289 23290 23291 23292 23295 23298,1840001698,RICHMOND,United States,US,,,
50,PSP,"PALM SPRINGS, CA",CA,unknown,PALM SPRINGS,unknown,Palm Springs,Palm Springs,CA,California,6065,Riverside,33.8013,-116.5381,48142,48142,197.0,polygon,TRUE,America/Los_Angeles,92262 92264 92258 92263,1840020556,PALM SPRINGS,United States,US,,,
587,RIV,"RIVERSIDE, CA",CA,unknown,RIVERSIDE,unknown,Riverside,Riverside,CA,California,6065,Riverside,33.9381,-117.3948,2084749,327728,1557.0,polygon,TRUE,America/Los_Angeles,92508 92503 92501 92506 92505 92504 92507 92502 92513 92514 92516 92517 92521 92522,1840020551,RIVERSIDE,United States,US,,,
586,MLI,"MOLINE, IL",IL,unknown,MOLINE,unknown,Moline,Moline,IL,Illinois,17161,Rock Island,41.482,-90.4919,42231,42231,973.0,polygon,TRUE,America/Chicago,61265 61266,1840008181,MOLINE,United States,US,,,
286,PSM,"PORTSMOUTH, NH",NH,unknown,PORTSMOUTH,unknown,Portsmouth,Portsmouth,NH,New Hampshire,33015,Rockingham,43.058,-70.7826,92513,21796,538.0,polygon,TRUE,America/New_York,03801 03802 03803 03804,1840002932,PORTSMOUTH,United States,US,,,
264,DNS,"DUNSEITH, ND",ND,unknown,DUNSEITH,unknown,Dunseith,Dunseith,ND,North Dakota,38079,Rolette,48.813,-100.0622,788,788,303.0,polygon,TRUE,America/Chicago,58329,1840000000,DUNSEITH,United States,US,,,
278,SJO,"ST JOHN, ND",ND,unknown,ST JOHN,unknown,Saint John,Saint John,ND,North Dakota,38079,Rolette,48.9438,-99.7132,356,356,311,polygon,TRUE,America/Chicago,58369,1840001852,,United States,US,,,
211,PIN,"PINE CREEK, MN",MN,unknown,PINE CREEK,unknown,Pinecreek,Pinecreek,MN,Minnesota,27135,Roseau,48.9783,-95.9428,,,16.6,point,FALSE,America/Chicago,56751,1840031872,,United States,US,,,
212,48Y,"PINECREEK BORDER ARPT, MN",MN,unknown,PINECREEK BORDER ARPT,unknown,Pinecreek,Pinecreek,MN,Minnesota,27135,Roseau,48.9783,-95.9428,,,16.6,point,FALSE,America/Chicago,56751,1840031872,,United States,US,,,
215,ROS,"ROSEAU, MN",MN,unknown,ROSEAU,unknown,Roseau,Roseau,MN,Minnesota,27135,Roseau,48.8446,-95.7625,2826,2693,395.0,polygon,TRUE,America/Chicago,56751,1840008814,ROSEAU,United States,US,,,
218,WAR,"WARROAD, MN",MN,unknown,WARROAD,unknown,Warroad,Warroad,MN,Minnesota,27135,Roseau,48.9169,-95.3272,1763,1763,224.0,polygon,TRUE,America/Chicago,56763,1840009952,WARROAD,United States,US,,,
217,WSB,"WARROAD INTL, SPB, MN",MN,unknown,"WARROAD INTL, SPB",unknown,Warroad,Warroad,MN,Minnesota,27135,Roseau,48.9169,-95.3272,1763,1763,224,polygon,TRUE,America/Chicago,56763,1840009952,,United States,US,,,
51,SAC,"SACRAMENTO, CA",CA,unknown,SACRAMENTO,unknown,Sacramento,Sacramento,CA,California,6067,Sacramento,38.5667,-121.4683,1854698,501901,1984.0,polygon,TRUE,America/Los_Angeles,95820 95823 95838 95832 95833 95831 95834 95835 95811 95814 95815 95816 95818 95819 95828 95821 95822 95825 95824 95826 95817 94203 94204 94205 94207 94208 94209 94211 94229 94230 94232 94234 94235 94236 94237 94239 94240 94244 94245 94247 94248 94249 94250 94252 94254 94256 94257 94258 94259 94261 94262 94263 94267 94268 94269 94271 94273 94274 94277 94278 94279 94280 94282 94283 94284 94285 94287 94288 94289 94290 94291 94293 94294 94295 94296 94297 94298 94299 95812 95813 95840 95851 95852 95853 95867 95894,1840021491,SACRAMENTO,United States,US,,,
192,SAG,"SAGINAW, MI",MI,unknown,SAGINAW,unknown,Saginaw,Saginaw,MI,Michigan,26145,Saginaw,43.4199,-83.9501,119336,48677,1100.0,polygon,TRUE,America/Detroit,48607 48602 48601 48606 48663,1840002813,SAGINAW,United States,US,,,
448,SLC,"SALT LAKE CITY, UT",UT,unknown,SALT LAKE CITY,unknown,Salt Lake City,Salt Lake City,UT,Utah,49035,Salt Lake,40.7774,-111.9301,1098400,200544,696.0,polygon,TRUE,America/Denver,84116 84115 84113 84112 84111 84144 84128 84180 84108 84101 84102 84103 84104 84105 84106 84110 84114 84122 84132 84133 84134 84138 84139 84143 84145 84147 84148 84150 84151 84152 84158 84199,1840021383,SALT LAKE CITY,United States,US,,,
47,ONT,"ONTARIO, CA",CA,unknown,ONTARIO,unknown,Ontario,Ontario,CA,California,6071,San Bernardino,34.0393,-117.6064,175841,175841,1359.0,polygon,TRUE,America/Los_Angeles,91762 91761 91764 91743 91758,1840020410,ONTARIO,United States,US,,,
40,CAO,"CAMPO, CA",CA,unknown,CAMPO,unknown,Campo,Campo,CA,California,6073,San Diego,32.6394,-116.4744,,,302.2,polygon,FALSE,America/Los_Angeles,91906,1840022969,CAMPO,United States,US,,,
53,SDP,"SAN DIEGO, CA",CA,unknown,SAN DIEGO,unknown,San Diego,San Diego,CA,California,6073,San Diego,32.8312,-117.1226,3210314,1419516,1687.0,polygon,TRUE,America/Los_Angeles,92109 92108 92107 92104 92103 92102 92117 92154 92110 92140 92106 92105 92071 92132 92130 92131 92134 92139 92025 92027 92147 92145 92014 92119 92111 92115 92121 92120 92123 92122 92124 92127 92126 92129 92128 92101 92037 92173 92113 92114 92116 92038 92039 92072 92092 92093 92112 92137 92138 92142 92143 92149 92150 92152 92153 92158 92159 92160 92161 92163 92165 92166 92167 92168 92169 92170 92171 92172 92174 92175 92176 92177 92179 92182 92186 92187 92191 92192 92193 92195 92196 92197 92198 92199,1840021990,SAN DIEGO,United States,US,,,
62,TEC,"TECATE, CA",CA,unknown,TECATE,unknown,Tecate,Tecate,CA,California,6073,San Diego,32.5773,-116.6275,,,428.8,point,FALSE,America/Tijuana,91980,1840028286,TECATE,United States,US,,,
54,SFR,"SAN FRANCISCO, CA",CA,unknown,SAN FRANCISCO,unknown,San Francisco,San Francisco,CA,California,6075,San Francisco,37.7562,-122.443,3603761,884363,7279.0,polygon,TRUE,America/Los_Angeles,94130 94131 94132 94133 94134 94108 94103 94102 94105 94104 94158 94124 94127 94123 94122 94121 94129 94110 94118 94112 94116 94117 94114 94115 94111 94109 94107 94119 94120 94125 94126 94137 94139 94140 94141 94142 94143 94144 94145 94146 94147 94151 94159 94160 94161 94163 94164 94172 94177 94188,1840021543,SAN FRANCISCO,United States,US,,,
61,STO,"STOCKTON, CA (BPS)",CA,(BPS),STOCKTON,unknown,Stockton,Stockton,CA,California,6077,San Joaquin,37.9766,-121.3112,394467,310496,1943.0,polygon,TRUE,America/Los_Angeles,95212 95210 95211 95204 95219 95209 95205 95207 95202 95206 95203 95201 95267 95269 95296 95297,1840021517,STOCKTON,United States,US,,,
375,SAJ,"SAN JUAN, PR",PR,unknown,SAN JUAN,unknown,San Juan,San Juan,PR,Puerto Rico,72127,San Juan,18.4037,-66.0636,,,2606.2,polygon,FALSE,America/Puerto_Rico,00918 00913 00911 00917 00915 00912 00926 00927 00924 00925 00923 00920 00921 00906 00907 00901 00909 00936 00969 00902 00908 00910 00919 00922 00928 00929 00930 00931 00935 00937 00939 00940 00955 00975,1630023655,SAN JUAN,United States,US,,,
485,FRI,"FRIDAY HARBOR, WA",WA,unknown,FRIDAY HARBOR,unknown,Friday Harbor,Friday Harbor,WA,Washington,53055,San Juan,48.5324,-123.0656,2407,2407,430.0,polygon,TRUE,America/Los_Angeles,98250,1840021065,FRIDAY HARBOR,United States,US,,,
56,SLO,"SAN LUIS OBISPO, CA",CA,unknown,SAN LUIS OBISPO,unknown,San Luis Obispo,San Luis Obispo,CA,California,6079,San Luis Obispo,35.2671,-120.6689,62398,47541,1397.0,polygon,TRUE,America/Los_Angeles,93401 93405 93403 93406,1840021734,SAN LUIS OBISPO,United States,US,,,
57,SLI,"SAN LUIS OBISPO, CA (BPS)",CA,(BPS),SAN LUIS OBISPO,unknown,San Luis Obispo,San Luis Obispo,CA,California,6079,San Luis Obispo,35.2671,-120.6689,62398,47541,1397.0,polygon,TRUE,America/Los_Angeles,93401 93405 93403 93406,1840021734,SAN LUIS OBISPO,United States,US,,,
125,SPI,"CAPITAL - SPRINGFIELD, IL",IL,unknown,CAPITAL - SPRINGFIELD,unknown,Springfield,Springfield,IL,Illinois,17167,Sangamon,39.7712,-89.6539,159394,114868,736,polygon,TRUE,America/Chicago,62711 62712 62702 62703 62701 62707 62704 62705 62706 62715 62716 62719 62722 62726 62736 62739 62756 62757 62761 62762 62763 62764 62765 62766 62767 62769 62776 62777 62781 62786 62796,1840009517,,United States,US,,,
55,SNJ,"SAN JOSE, CA",CA,unknown,SAN JOSE,unknown,San Jose,San Jose,CA,California,6085,Santa Clara,37.3018,-121.8485,1821899,1035317,2251.0,polygon,TRUE,America/Los_Angeles,95118 95128 95124 95125 95126 95120 95121 95122 95123 95008 95002 95117 95116 95111 95110 95113 95112 95119 95127 95148 95133 95132 95131 95130 95136 95135 95134 95139 95138 95037 95013 95129 95101 95103 95106 95109 95115 95141 95150 95151 95153 95154 95155 95156 95157 95158 95160 95161 95164 95172 95173 95190 95191 95192 95193 95194 95196,1840021570,SAN JOSE,United States,US,,,
30,NOG,"NOGALES, AZ",AZ,unknown,NOGALES,unknown,Nogales,Nogales,AZ,Arizona,4023,Santa Cruz,31.3624,-110.9336,30876,20076,372.0,polygon,TRUE,America/Phoenix,85621,1840020823,NOGALES,United States,US,,,
136,ICT,"MID-CONTINENT - WICHITA, KS",KS,unknown,MID-CONTINENT - WICHITA,unknown,Wichita,Wichita,KS,Kansas,20173,Sedgwick,37.6897,-97.3442,483057,390591,938,polygon,TRUE,America/Chicago,67230 67235 67260 67217 67216 67215 67214 67213 67212 67211 67210 67219 67218 67223 67220 67226 67202 67203 67204 67205 67206 67207 67208 67209 67201 67275 67276 67277 67278,1840001686,,United States,US,,,
103,SFB,"SANFORD, FL",FL,unknown,SANFORD,unknown,Sanford,Sanford,FL,Florida,12117,Seminole,28.7891,-81.2757,59317,59317,983.0,polygon,TRUE,America/New_York,32773 32771 32745,1840015958,SANFORD,United States,US,,,
389,MEM,"MEMPHIS, TN",TN,unknown,MEMPHIS,unknown,Memphis,Memphis,TN,Tennessee,47157,Shelby,35.1047,-89.9773,1068873,652236,793.0,polygon,TRUE,America/Chicago,38120 38122 38125 38127 38107 38106 38105 38104 38103 38109 38108 38152 38132 38133 38131 38134 38141 38111 38112 38114 38115 38116 38117 38118 38119 38018 38016 38128 38126 37501 37544 38088 38101 38113 38124 38130 38136 38137 38145 38148 38150 38151 38157 38159 38161 38163 38166 38168 38173 38174 38175 38177 38181 38182 38184 38186 38187 38188 38190 38193 38194 38197,1840015457,MEMPHIS,United States,US,,,
246,RAY,"RAYMOND, MT",MT,unknown,RAYMOND,unknown,Raymond,Raymond,MT,Montana,30091,Sheridan,48.8764,-104.5802,,,12.3,point,FALSE,America/Denver,59256,1840032668,RAYMOND,United States,US,,,
230,BTM,"BUTTE, MT",MT,unknown,BUTTE,unknown,Butte,Butte,MT,Montana,30093,Silver Bow,45.902,-112.6571,30628,33901,18.0,polygon,TRUE,America/Denver,59748 59743 59727 59759 59750 59701 59703 59702 59707,1840032850,BUTTE,United States,US,,,
476,ANA,"ANACORTES, WA",WA,unknown,ANACORTES,unknown,Anacortes,Anacortes,WA,Washington,53057,Skagit,48.4878,-122.6292,17955,16953,559.0,polygon,TRUE,America/Los_Angeles,98221,1840018366,ANACORTES,United States,US,,,
18,SKA,"SKAGWAY, AK",AK,unknown,SKAGWAY,unknown,Skagway,Skagway,AK,Alaska,2230,Skagway,59.4566,-135.2928,,,349.8,polygon,FALSE,America/Juneau,99840,1840023311,SKAGWAY,United States,US,,,
483,EVE,"EVERETT, WA",WA,unknown,EVERETT,unknown,Everett,Everett,WA,Washington,53061,Snohomish,47.9524,-122.167,110079,110079,1278.0,polygon,TRUE,America/Los_Angeles,98207 98204 98205 98203 98201 98208 98275 98206 98213,1840019785,EVERETT,United States,US,,,
63,TRV,"TRAVIS-AFB, CA",CA,unknown,TRAVIS-AFB,Travis Air Force Base,Fairfield,Fairfield,CA,California,6095,Solano,38.271680,-121.939800,147582,116266,1094,polygon,TRUE,America/Los_Angeles,94533 94534 94535 94585,1840020253,,United States,US,,,
168,JKM,"JACKMAN, ME",ME,unknown,JACKMAN,unknown,Jackman,Jackman,ME,Maine,23025,Somerset,45.805754,-70.396743,862,862,20.9,polygon,FALSE,America/New_York,04945,,,United States,US,,,
176,SRL,"ST AURELIE, ME",ME,unknown,ST AURELIE,St Aurelie,Jackman,Jackman,ME,Maine,23025,Somerset,46.208729,-70.272081,,,,polygon,FALSE,America/New_York,,,,United States,US,,,
545,HMO,"GEN PESQUEIRA GARCIA, MX",MX,unknown,GEN PESQUEIRA GARCIA,unknown,Hermosillo,Hermosillo,MX,Mexico,,Sonora,29.066437,-110.963760,,,,,,,,,,United States,US,,,
0,ALC,"ALCAN, AK",AK,unknown,ALCAN,unknown,Alcan,Alcan,AK,Alaska,2240,Southeast Fairbanks,62.7231,-141.1881,,,0.1,point,FALSE,America/Anchorage,99764,1840012990,ALCAN,United States,US,,,
6,EGL,"EAGLE, AK",AK,unknown,EAGLE,unknown,Eagle,Eagle,AK,Alaska,2240,Southeast Fairbanks,64.7813,-141.1978,83,83,36.0,polygon,TRUE,America/Anchorage,99738,1840023475,EAGLE,United States,US,,,
501,SPO,"SPOKANE, WA",WA,unknown,SPOKANE,unknown,Spokane,Spokane,WA,Washington,53063,Spokane,47.6671,-117.433,403043,217108,1218.0,polygon,TRUE,America/Los_Angeles,99201 99203 99202 99205 99204 99207 99208 99224 99223 99001 99212 99209 99210 99219 99220 99252 99256 99258 99260,1840021093,SPOKANE,United States,US,,,
180,AGN,"ALGONAC, MI",MI,unknown,ALGONAC,unknown,Algonac,Algonac,MI,Michigan,26147,St. Clair,42.6208,-82.534,4044,4044,1101.0,polygon,TRUE,America/Detroit,48001,1840003955,ALGONAC,United States,US,,,
187,MRC,"MARINE CITY, MI",MI,unknown,MARINE CITY,unknown,Marine City,Marine City,MI,Michigan,26147,St. Clair,42.7138,-82.5012,4102,4102,733.0,polygon,TRUE,America/Detroit,48039,1840003956,MARINE CITY,United States,US,,,
188,MRY,"MARYSVILLE, MI",MI,unknown,MARYSVILLE,unknown,Marysville,Marysville,MI,Michigan,26147,St. Clair,42.9083,-82.4806,9706,9706,511.0,polygon,TRUE,America/Detroit,48040,1840003957,MARYSVILLE,United States,US,,,
190,PHU,"PORT HURON, MI",MI,unknown,PORT HURON,unknown,Port Huron,Port Huron,MI,Michigan,26147,St. Clair,42.9822,-82.4387,83841,29051,1384.0,polygon,TRUE,America/Detroit,48060 48061,1840003953,PORT HURON,United States,US,,,
194,SCL,"ST CLAIR, MI",MI,unknown,ST CLAIR,unknown,Saint Clair,Saint Clair,MI,Michigan,26147,St. Clair,42.8262,-82.4930,5335,5335,700,polygon,TRUE,America/Detroit,48079,1840003954,,United States,US,,,
